ext_id,name,kcal,protein,carb,fat,fiber
630010199,"ARROZ (POLIDO, PARBOILIZADO, AGULHA, AGULHINHA, ETC)",135.62,2.5,27.78,1.2,1.55
630020199,ARROZ INTEGRAL,130.95,2.56,25.56,1.97,2.72
630070101,MILHO (EM GRAO) - CRU(A),160.14,3.32,25.11,7.18,4.25
630070102,MILHO (EM GRAO) - COZIDO(A),160.14,3.32,25.11,7.18,4.25
630070103,MILHO (EM GRAO) - GRELHADO(A)/BRASA/CHURRASCO,160.14,3.32,25.11,7.18,4.25
630070104,MILHO (EM GRAO) - ASSADO(A),160.14,3.32,25.11,7.18,4.25
630070107,MILHO (EM GRAO) - REFOGADO(A),160.14,3.32,25.11,7.18,4.25
630070113,MILHO (EM GRAO) - ENSOPADO,160.14,3.32,25.11,7.18,4.25
630070199,MILHO (EM GRAO),160.14,3.32,25.11,7.18,4.25
630070601,CANJIQUINHA DE MILHO EM GRAO - CRU(A),79.68,1.24,13.5,2.2,0.67
630070602,CANJIQUINHA DE MILHO EM GRAO - COZIDO(A),62.95,1.24,13.5,0.3,0.67
630070613,CANJIQUINHA DE MILHO EM GRAO - ENSOPADO,79.68,1.24,13.5,2.2,0.67
630070614,CANJIQUINHA DE MILHO EM GRAO - MINGAU,62.95,1.24,13.5,0.3,0.67
630070615,CANJIQUINHA DE MILHO EM GRAO - SOPA,31.44,0.95,7.01,0.12,0.71
630070699,CANJIQUINHA DE MILHO EM GRAO,62.95,1.24,13.5,0.3,0.67
630070799,XEREM DE MILHO,62.95,1.24,13.5,0.3,0.67
630100199,AMENDOIM (EM GRAO) (IN NATURA),567.0,25.8,16.13,49.24,8.5
630110199,ERVILHA EM GRAO,109.09,5.36,15.63,3.06,5.5
630120199,FAVA (EM GRAO),85.62,4.8,10.1,3.17,3.6
630120499,MANGALO AMARGO EM GRAO,85.62,4.8,10.1,3.17,3.6
630160399,FEIJAO DE CORDA,121.33,3.17,20.32,3.13,5.0
630163499,FEIJAO VERDE,121.33,3.17,20.32,3.13,5.0
630200199,SEMENTE DE LINHACA,534.0,18.29,28.88,42.16,27.3
630260299,ANDU,97.41,5.84,15.05,1.79,3.78
630280199,GRAO DE BICO,188.48,8.86,27.42,5.36,7.6
630290199,LENTILHA,136.28,9.02,20.13,2.67,5.86
630300199,SOJA EM GRAO,196.34,16.64,9.93,11.61,6.0
630310299,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",97.41,5.84,15.05,1.79,3.78
630350199,QUIRERA NAO ESPECIFICADA,62.95,1.24,13.5,0.3,0.67
630403499,FEIJAO VERDE ORGANICO,121.33,3.17,20.32,3.13,5.0
630410199,FEIJAO ORGANICO,97.41,5.84,15.05,1.79,3.78
630420199,PIPOCA  LIGHT,445.94,10.77,64.85,17.78,12.07
630430199,ARROZ  ORGANICO,135.62,2.5,27.78,1.2,1.55
630440199,ARROZ INTEGRAL ORGANICO,130.95,2.56,25.56,1.97,2.72
630460299,FEIJAO SOJA ORGANICO,196.34,16.64,9.93,11.61,6.0
630490199,QUINOA,135.47,4.37,19.83,4.33,2.16
640010101,BATATA-INGLESA - CRU(A),86.0,1.71,20.01,0.1,2.05
640010102,BATATA-INGLESA - COZIDO(A),86.0,1.71,20.01,0.1,2.05
640010103,BATATA-INGLESA - GRELHADO(A)/BRASA/CHURRASCO,86.0,1.71,20.01,0.1,2.05
640010104,BATATA-INGLESA - ASSADO(A),86.0,1.71,20.01,0.1,2.05
640010105,BATATA-INGLESA - FRITO(A),263.5,2.87,33.6,13.64,3.44
640010107,BATATA-INGLESA - REFOGADO(A),111.74,1.71,20.01,3.01,2.05
640010108,BATATA-INGLESA - MOLHO VERMELHO,73.6,1.63,17.08,0.12,1.94
640010109,BATATA-INGLESA - MOLHO BRANCO,101.39,2.15,17.86,2.57,1.68
640010110,BATATA-INGLESA - AO ALHO E OLEO,263.5,2.87,33.6,13.64,3.44
640010111,BATATA-INGLESA - COM MANTEIGA/OLEO,111.74,1.71,20.01,3.01,2.05
640010113,BATATA-INGLESA - ENSOPADO,111.74,1.71,20.01,3.01,2.05
640010115,BATATA-INGLESA - SOPA,31.44,0.95,7.01,0.12,0.71
640010199,BATATA-INGLESA,86.0,1.71,20.01,0.1,2.05
640030302,MANDIOQUINHA SALSA (BATATA BAROA) - COZIDO(A),76.0,1.37,17.72,0.14,2.5
640030307,MANDIOQUINHA SALSA (BATATA BAROA) - REFOGADO(A),91.74,1.37,17.72,1.92,2.5
640030313,MANDIOQUINHA SALSA (BATATA BAROA) - ENSOPADO,91.74,1.37,17.72,1.92,2.5
640030399,MANDIOQUINHA SALSA (BATATA BAROA),76.0,1.37,17.72,0.14,2.5
640030499,CENOURA AMARELA (BATATA BAROA),76.0,1.37,17.72,0.14,2.5
640040101,BATATA DOCE - CRU(A),76.0,1.37,17.72,0.14,2.5
640040102,BATATA DOCE - COZIDO(A),76.0,1.37,17.72,0.14,2.5
640040104,BATATA DOCE - ASSADO(A),90.0,2.01,20.71,0.15,3.3
640040105,BATATA DOCE - FRITO(A),351.28,4.4,56.88,12.59,8.03
640040107,BATATA DOCE - REFOGADO(A),91.74,1.37,17.72,1.92,2.5
640040113,BATATA DOCE - ENSOPADO,91.74,1.37,17.72,1.92,2.5
640040199,BATATA DOCE,76.0,1.37,17.72,0.14,2.5
640050101,INHAME - CRU(A),100.0,1.71,23.4,0.12,1.8
640050102,INHAME - COZIDO(A),100.0,1.71,23.4,0.12,1.8
640050104,INHAME - ASSADO(A),90.0,2.01,20.71,0.15,3.3
640050105,INHAME - FRITO(A),115.74,1.71,23.4,1.9,1.8
640050107,INHAME - REFOGADO(A),115.74,1.71,23.4,1.9,1.8
640050113,INHAME - ENSOPADO,115.74,1.71,23.4,1.9,1.8
640050115,INHAME - SOPA,31.44,0.95,7.01,0.12,0.71
640050899,QUICARE,100.0,1.71,23.4,0.12,1.8
640060101,MANDIOCA - CRU(A),125.0,0.6,30.1,0.3,1.6
640060102,MANDIOCA - COZIDO(A),125.0,0.6,30.1,0.3,1.6
640060104,MANDIOCA - ASSADO(A),125.0,0.6,30.1,0.3,1.6
640060105,MANDIOCA - FRITO(A),162.74,0.57,28.59,5.26,1.52
640060107,MANDIOCA - REFOGADO(A),162.74,0.57,28.59,5.26,1.52
640060108,MANDIOCA - MOLHO VERMELHO,104.8,0.74,25.16,0.28,1.58
640060111,MANDIOCA - COM MANTEIGA/OLEO,154.6,0.61,28.6,4.34,1.52
640060113,MANDIOCA - ENSOPADO,162.74,0.57,28.59,5.26,1.52
640060115,MANDIOCA - SOPA,31.44,0.95,7.01,0.12,0.71
640060199,MANDIOCA,125.0,0.6,30.1,0.3,1.6
640060902,AIPIM - COZIDO(A),125.0,0.6,30.1,0.3,1.6
640060904,AIPIM - ASSADO(A),125.0,0.6,30.1,0.3,1.6
640060905,AIPIM - FRITO(A),162.74,0.57,28.59,5.26,1.52
640060906,AIPIM - EMPANADO(A)/A MILANESA,162.74,0.57,28.59,5.26,1.52
640060907,AIPIM - REFOGADO(A),162.74,0.57,28.59,5.26,1.52
640060908,AIPIM - MOLHO VERMELHO,104.8,0.74,25.16,0.28,1.58
640060911,AIPIM - COM MANTEIGA/OLEO,154.6,0.61,28.6,4.34,1.52
640060913,AIPIM - ENSOPADO,162.74,0.57,28.59,5.26,1.52
640060915,AIPIM - SOPA,31.44,0.95,7.01,0.12,0.71
640060999,AIPIM,125.0,0.6,30.1,0.3,1.6
640061001,MACAXEIRA - CRU(A),125.0,0.6,30.1,0.3,1.6
640061002,MACAXEIRA - COZIDO(A),125.0,0.6,30.1,0.3,1.6
640061004,MACAXEIRA - ASSADO(A),125.0,0.6,30.1,0.3,1.6
640061005,MACAXEIRA - FRITO(A),162.74,0.57,28.59,5.26,1.52
640070102,CARA - COZIDO(A),100.0,1.71,23.4,0.12,1.8
640070105,CARA - FRITO(A),115.74,1.71,23.4,1.9,1.8
640070107,CARA - REFOGADO(A),115.74,1.71,23.4,1.9,1.8
640070113,CARA - ENSOPADO,115.74,1.71,23.4,1.9,1.8
640070114,CARA - MINGAU,100.0,1.71,23.4,0.12,1.8
640070115,CARA - SOPA,31.44,0.95,7.01,0.12,0.71
640071302,INHAME CARAQUENTO (CARA) - COZIDO(A),100.0,1.71,23.4,0.12,1.8
640080201,BATATA (NÃO ESPECIFICADA) - CRU(A),86.0,1.71,20.01,0.1,2.05
640080202,BATATA (NÃO ESPECIFICADA) - COZIDO(A),86.0,1.71,20.01,0.1,2.05
640080203,BATATA (NÃO ESPECIFICADA) - GRELHADO(A)/BRASA/CHURRASCO,86.0,1.71,20.01,0.1,2.05
640080204,BATATA (NÃO ESPECIFICADA) - ASSADO(A),86.0,1.71,20.01,0.1,2.05
640080205,BATATA (NÃO ESPECIFICADA) - FRITO(A),263.5,2.87,33.6,13.64,3.44
640080207,BATATA (NÃO ESPECIFICADA) - REFOGADO(A),111.74,1.71,20.01,3.01,2.05
640080208,BATATA (NÃO ESPECIFICADA) - MOLHO VERMELHO,73.6,1.63,17.08,0.12,1.94
640080209,BATATA (NÃO ESPECIFICADA) - MOLHO BRANCO,101.39,2.15,17.86,2.57,1.68
640080212,BATATA (NÃO ESPECIFICADA) - AO VINAGRETE,111.74,1.71,20.01,3.01,2.05
640080213,BATATA (NÃO ESPECIFICADA) - ENSOPADO,111.74,1.71,20.01,3.01,2.05
640080215,BATATA (NÃO ESPECIFICADA) - SOPA,31.44,0.95,7.01,0.12,0.71
640080299,BATATA (NÃO ESPECIFICADA),86.0,1.71,20.01,0.1,2.05
640090802,MANDIOQUINHA - COZIDO(A),76.0,1.37,17.72,0.14,2.5
640090805,MANDIOQUINHA - FRITO(A),116.4,1.3,16.83,5.13,2.38
640090807,MANDIOQUINHA - REFOGADO(A),91.74,1.37,17.72,1.92,2.5
640090813,MANDIOQUINHA - ENSOPADO,91.74,1.37,17.72,1.92,2.5
640100101,RABANETE - CRU(A),16.0,0.68,3.4,0.1,1.6
640100102,RABANETE - COZIDO(A),18.0,0.6,4.1,0.1,1.6
640100112,RABANETE - AO VINAGRETE,18.0,0.6,4.1,0.1,1.6
640110101,BETERRABA - CRU(A),43.0,1.61,9.56,0.17,2.8
640110102,BETERRABA - COZIDO(A),44.0,1.68,9.96,0.18,2.0
640110107,BETERRABA - REFOGADO(A),67.62,1.68,9.96,2.85,2.0
640110112,BETERRABA - AO VINAGRETE,44.0,1.68,9.96,0.18,2.0
640110115,BETERRABA - SOPA,31.44,0.95,7.01,0.12,0.71
640110199,BETERRABA,43.0,1.61,9.56,0.17,2.8
640120101,CENOURA - CRU(A),41.0,0.93,9.58,0.24,2.8
640120102,CENOURA - COZIDO(A),35.0,0.76,8.22,0.18,3.0
640120105,CENOURA - FRITO(A),60.47,0.74,7.97,3.17,2.91
640120107,CENOURA - REFOGADO(A),60.47,0.74,7.97,3.17,2.91
640120108,CENOURA - MOLHO VERMELHO,32.8,0.87,7.65,0.18,2.7
640120110,CENOURA - AO ALHO E OLEO,60.47,0.74,7.97,3.17,2.91
640120111,CENOURA - COM MANTEIGA/OLEO,56.74,0.79,8.22,2.64,3.0
640120112,CENOURA - AO VINAGRETE,35.0,0.76,8.22,0.18,3.0
640120113,CENOURA - ENSOPADO,60.47,0.74,7.97,3.17,2.91
640120115,CENOURA - SOPA,31.44,0.95,7.01,0.12,0.71
640120199,CENOURA,41.0,0.93,9.58,0.24,2.8
640130102,NABO - COZIDO(A),22.0,0.71,5.06,0.08,2.0
640130107,NABO - REFOGADO(A),47.74,0.71,5.06,2.99,2.0
640160101,ACAFRAO - CRU(A),310.0,11.43,65.37,5.85,3.9
640180105,BATATA INGLESA ORGANICA - FRITO(A),263.5,2.87,33.6,13.64,3.44
650010199,CREME DE ARROZ,148.32,3.8,26.07,3.29,0.3
650010499,ARROZINA,148.32,3.8,26.07,3.29,0.3
650010599,MUCILON,78.24,2.42,10.46,3.06,0.17
650010899,MINGAU DE ARROZ,148.32,3.8,26.07,3.29,0.3
650020299,CROQUINHOS DE ARROZ,387.0,12.94,77.9,4.54,14.5
650030199,FARINHA DE AVEIA,384.0,16.0,67.0,6.3,9.8
650040199,AVEIA EM FLOCOS,384.0,16.0,67.0,6.3,9.8
650060199,FUBA DE MILHO,60.58,1.44,13.0,0.2,0.26
650060399,FARINHA DE MILHO,351.0,7.2,79.1,1.5,5.5
650060899,PUBA DE MILHO,311.0,4.8,45.1,12.4,0.7
650060999,PUBA DE FUBA,311.0,4.8,45.1,12.4,0.7
650061302,MILHO MOIDO - COZIDO(A),160.14,3.32,25.11,7.18,4.25
650061499,MINGAU DE MILHO,78.24,2.42,10.46,3.06,0.17
650070299,AMIDO DE MILHO,78.24,2.42,10.46,3.06,0.17
650070599,AMIDO DE ARROZ,148.32,3.8,26.07,3.29,0.3
650080199,CREMOGEMA,78.24,2.42,10.46,3.06,0.17
650080299,VITAMILHO,128.3,4.35,26.42,0.22,1.71
650080499,CREME DE MILHO,78.24,2.42,10.46,3.06,0.17
650090299,SUCRILHOS DE MILHO,377.0,4.7,88.8,0.7,2.1
650090399,CEREAL MATINAL DE MILHO EM FLOCOS,377.0,4.7,88.8,0.7,2.1
650130199,GERME DE TRIGO,360.0,23.15,51.8,9.72,13.2
650130399,FIBRA DE TRIGO,216.0,15.55,64.51,4.25,42.8
650130499,FIBRA DE CEREAL TRIGO,216.0,15.55,64.51,4.25,42.8
650140199,FARINHA DE MANDIOCA,361.0,1.6,87.9,0.3,6.4
650141099,FARINHA DE COPIOBA,361.0,1.6,87.9,0.3,6.4
650141599,FARINHA DE AGUA,361.0,1.6,87.9,0.3,6.4
650141699,CRUERA,361.0,1.6,87.9,0.3,6.4
650150299,GOMA DE MANDIOCA,336.0,2.0,82.0,0,0
650150599,SAGU DE MANDIOCA,116.99,4.33,15.51,4.1,0.03
650151099,FARINHA DE TAPIOCA,331.0,0.5,81.1,0.3,0.6
650151199,FARINHA BEIJU,331.0,0.5,81.1,0.3,0.6
650151599,SAGU DE TAPIOCA,116.99,4.33,15.51,4.1,0.03
650151699,TAPIOCA DE GOMA,336.0,2.0,82.0,0,0
650200199,FARINHA LACTEA,396.67,12.67,73.33,6.33,2.67
650210199,NESTON,345.8,12.92,70.8,0,6.25
650210299,FLOCOS DE CEREAIS,365.0,7.2,83.8,1.0,4.1
650210599,VITAFLOCOS,78.24,2.42,10.46,3.06,0.17
650240301,MINI PIZZA SEMIPRONTA - CRU(A),252.49,10.17,33.73,8.22,1.75
650240302,MINI PIZZA SEMIPRONTA - COZIDO(A),252.49,10.17,33.73,8.22,1.75
650240304,MINI PIZZA SEMIPRONTA - ASSADO(A),252.49,10.17,33.73,8.22,1.75
650240305,MINI PIZZA SEMIPRONTA - FRITO(A),252.49,10.17,33.73,8.22,1.75
650240399,MINI PIZZA SEMIPRONTA,252.49,10.17,33.73,8.22,1.75
650250199,FIBRA DE SOJA,70.0,12.0,74.0,2.0,73.0
650260399,MINI PASTEL,319.81,10.38,33.51,15.68,1.45
650340101,MACARRAO - CRU(A),158.0,5.8,30.86,0.93,1.8
650340102,MACARRAO - COZIDO(A),158.0,5.8,30.86,0.93,1.8
650340103,MACARRAO - GRELHADO(A)/BRASA/CHURRASCO,158.0,5.8,30.86,0.93,1.8
650340104,MACARRAO - ASSADO(A),158.0,5.8,30.86,0.93,1.8
650340105,MACARRAO - FRITO(A),186.68,5.8,30.86,4.17,1.8
650340106,MACARRAO - EMPANADO(A)/A MILANESA,186.68,5.8,30.86,4.17,1.8
650340107,MACARRAO - REFOGADO(A),186.68,5.8,30.86,4.17,1.8
650340108,MACARRAO - MOLHO VERMELHO,103.72,3.5,18.27,1.92,1.46
650340109,MACARRAO - MOLHO BRANCO,158.99,5.42,26.54,3.23,1.48
650340110,MACARRAO - AO ALHO E OLEO,186.68,5.8,30.86,4.17,1.8
650340111,MACARRAO - COM MANTEIGA/OLEO,182.22,5.83,30.86,3.67,1.8
650340112,MACARRAO - AO VINAGRETE,158.0,5.8,30.86,0.93,1.8
650340113,MACARRAO - ENSOPADO,186.68,5.8,30.86,4.17,1.8
650340115,MACARRAO - SOPA,158.0,5.8,30.86,0.93,1.8
650340199,MACARRAO,158.0,5.8,30.86,0.93,1.8
650350199,PURE DE BATATA,115.16,1.81,17.76,4.36,1.78
650360199,BIFE VEGETAL,142.37,18.51,5.8,5.32,0.44
650360305,CARNE VEGETAL - FRITO(A),142.37,18.51,5.8,5.32,0.44
650360499,PASTA DE SOJA,62.0,6.9,2.4,2.7,0.1
650360599,CARNE DE SOJA,142.37,18.51,5.8,5.32,0.44
650370299,AMENDOIM MOIDO,567.0,25.8,16.13,49.24,8.5
650410199,GRANOLA,388.0,9.5,73.8,6.3,8.5
650460199,MUSLI,388.0,9.5,73.8,6.3,8.5
650470199,MIX DE CEREAIS,388.0,9.5,73.8,6.3,8.5
650480199,MIOJO,189.86,5.64,25.54,7.18,1.16
650480299,MACARRAO INSTANTANEO,189.86,5.64,25.54,7.18,1.16
650510199,SUSTAGEM,369.15,24.05,68.02,0.49,0
650560199,PROTEINA DE SOJA,142.37,18.51,5.8,5.32,0.44
650560399,PROTEINA VEGETAL,142.37,18.51,5.8,5.32,0.44
650570199,COMPLEMENTO ALIMENTAR DE QUALQUER SABOR,369.15,24.05,68.02,0.49,0
650590299,SUCRILHOS DE MILHO LIGHT,365.0,7.2,83.8,1.0,4.1
650600304,MINI PIZZA SEMIPRONTA LIGHT - ASSADO(A),255.57,14.6,29.82,8.45,1.74
650630215,MACARRAO INSTANTANEO LIGHT - SOPA,189.86,5.64,25.54,7.18,1.16
650630299,MACARRAO INSTANTANEO LIGHT,189.86,5.64,25.54,7.18,1.16
650640199,PROTEINA DE SOJA ORGANICA,142.37,18.51,5.8,5.32,0.44
657322599,MACARRAO COM CARNE,120.59,6.22,17.42,2.79,1.25
657322699,MACARRAO COM PEIXE,163.17,14.98,15.43,4.13,0.9
660010199,COCO DA BAHIA (SECO OU VERDE),354.0,3.33,15.23,33.49,9.0
660030199,CASTANHA PORTUGUESA,131.0,2.0,27.76,1.38,4.14
660040199,PINHAO,174.37,2.98,43.92,0.75,15.6
660050199,AMENDOA,578.0,21.26,19.74,50.64,11.8
660060199,AVELA,628.0,14.95,16.7,60.75,9.7
660070199,CASTANHA DO PARA,656.0,14.32,12.27,66.43,7.5
660080199,CASTANHA DE CAJU,574.0,15.31,32.69,46.35,3.0
660091299,BUTIA,105.0,1.9,22.8,2.0,7.4
660110899,TUCUMA,474.0,5.5,6.8,47.2,19.2
660120899,COCO MUCAJA,404.28,2.08,13.95,40.66,13.44
660150199,NOZ (NOGUEIRA),654.0,15.23,13.71,65.21,6.7
660170699,ACAI,262.0,3.6,57.4,2.0,5.92
660170799,JUCARA,262.0,3.6,57.4,2.0,5.92
660170999,UACAI,262.0,3.6,57.4,2.0,5.92
660171299,JUSSARA,262.0,3.6,57.4,2.0,5.92
660180599,PUPUNHA,28.0,2.52,4.62,0.62,2.4
660190299,BACABA,212.0,3.12,6.6,19.8,0
660190499,BACABUCU,212.0,3.12,6.6,19.8,0
660200199,CASTANHA DA INDIA,656.0,14.32,12.27,66.43,7.5
660220199,PISTACHE,557.0,20.61,27.97,44.44,10.3
660230199,BURITI,145.0,1.8,10.2,8.1,9.6
660240199,COCO,354.0,3.33,15.23,33.49,9.0
660260199,PATAUA,105.0,1.9,22.8,2.0,7.4
670010199,ALFACE,15.0,1.36,2.79,0.15,1.3
670020107,BERTALHA - REFOGADO(A),45.3,2.97,3.75,2.78,2.4
670030101,CHICORIA - CRU(A),17.0,1.25,3.35,0.2,3.1
670030102,CHICORIA - COZIDO(A),58.88,1.9,5.63,3.89,2.0
670030107,CHICORIA - REFOGADO(A),58.88,1.9,5.63,3.89,2.0
670030112,CHICORIA - AO VINAGRETE,58.88,1.9,5.63,3.89,2.0
670030499,ESCAROLA,52.88,1.61,4.31,3.75,3.99
670050101,COUVE - CRU(A),30.0,2.45,5.69,0.42,3.6
670050102,COUVE - COZIDO(A),26.0,2.11,4.91,0.36,2.8
670050105,COUVE - FRITO(A),47.13,2.11,4.91,2.75,2.8
670050107,COUVE - REFOGADO(A),47.13,2.11,4.91,2.75,2.8
670050108,COUVE - MOLHO VERMELHO,25.6,1.95,5.0,0.32,2.54
670050110,COUVE - AO ALHO E OLEO,47.13,2.11,4.91,2.75,2.8
670050111,COUVE - COM MANTEIGA/OLEO,43.85,2.13,4.91,2.38,2.8
670050112,COUVE - AO VINAGRETE,26.0,2.11,4.91,0.36,2.8
670050113,COUVE - ENSOPADO,47.13,2.11,4.91,2.75,2.8
670050114,COUVE - MINGAU,26.0,2.11,4.91,0.36,2.8
670050199,COUVE,26.0,2.11,4.91,0.36,2.8
670060101,COUVE FLOR - CRU(A),23.0,1.84,4.11,0.45,2.3
670060102,COUVE FLOR - COZIDO(A),23.0,1.84,4.11,0.45,2.3
670060105,COUVE FLOR - FRITO(A),55.38,1.84,4.11,4.11,2.3
670060106,COUVE FLOR - EMPANADO(A)/A MILANESA,137.44,4.17,10.31,9.21,2.08
670060107,COUVE FLOR - REFOGADO(A),55.38,1.84,4.11,4.11,2.3
670060112,COUVE FLOR - AO VINAGRETE,23.0,1.84,4.11,0.45,2.3
670060199,COUVE FLOR,23.0,1.84,4.11,0.45,2.3
670070101,ESPINAFRE - CRU(A),23.0,2.97,3.75,0.26,2.4
670070102,ESPINAFRE - COZIDO(A),23.0,2.97,3.75,0.26,2.4
670070107,ESPINAFRE - REFOGADO(A),45.3,2.97,3.75,2.78,2.4
670070112,ESPINAFRE - AO VINAGRETE,23.0,2.97,3.75,0.26,2.4
670070199,ESPINAFRE,23.0,2.97,3.75,0.26,2.4
670080101,MOSTARDA (VERDURA) - CRU(A),26.0,2.7,4.9,0.2,3.3
670080102,MOSTARDA (VERDURA) - COZIDO(A),15.0,2.26,2.1,0.24,2.0
670080107,MOSTARDA (VERDURA) - REFOGADO(A),43.68,2.26,2.1,3.48,2.0
670080199,MOSTARDA (VERDURA),15.0,2.26,2.1,0.24,2.0
670090101,REPOLHO - CRU(A),25.0,1.28,5.8,0.1,2.24
670090102,REPOLHO - COZIDO(A),23.0,1.27,5.51,0.06,1.9
670090105,REPOLHO - FRITO(A),49.77,1.27,5.51,3.09,1.9
670090107,REPOLHO - REFOGADO(A),49.77,1.27,5.51,3.09,1.9
670090109,REPOLHO - MOLHO BRANCO,23.0,1.27,5.51,0.06,1.9
670090110,REPOLHO - AO ALHO E OLEO,49.77,1.27,5.51,3.09,1.9
670090112,REPOLHO - AO VINAGRETE,23.0,1.27,5.51,0.06,1.9
670090113,REPOLHO - ENSOPADO,49.77,1.27,5.51,3.09,1.9
670090115,REPOLHO - SOPA,31.44,0.95,7.01,0.12,0.71
670090199,REPOLHO,23.0,1.27,5.51,0.06,1.9
670110199,CEBOLINHA,25.0,1.8,5.65,0.1,3.5
670130101,AGRIAO - CRU(A),25.0,2.58,3.65,0.66,1.6
670130102,AGRIAO - COZIDO(A),11.0,2.3,1.29,0.1,0.5
670130112,AGRIAO - AO VINAGRETE,11.0,2.3,1.29,0.1,0.5
670130113,AGRIAO - ENSOPADO,35.75,2.33,1.29,2.9,0.5
670130199,AGRIAO,25.0,2.58,3.65,0.66,1.6
670140101,TAIOBA - CRU(A),34.0,2.9,5.4,0.9,4.5
670140102,TAIOBA - COZIDO(A),26.0,2.11,4.91,0.36,2.8
670140107,TAIOBA - REFOGADO(A),47.13,2.11,4.91,2.75,2.8
670150101,ACELGA - CRU(A),19.0,1.8,3.74,0.2,1.6
670150102,ACELGA - COZIDO(A),14.0,1.5,2.41,0.17,1.7
670150107,ACELGA - REFOGADO(A),47.74,1.5,2.41,3.99,1.7
670150199,ACELGA,19.0,1.8,3.74,0.2,1.6
670150502,BETERRABA BRANCA (ACELGA) - COZIDO(A),14.0,1.5,2.41,0.17,1.7
670160101,ALMEIRAO - CRU(A),17.0,1.25,3.35,0.2,3.1
670160102,ALMEIRAO - COZIDO(A),22.0,1.61,4.31,0.26,3.99
670160107,ALMEIRAO - REFOGADO(A),52.88,1.61,4.31,3.75,3.99
670160112,ALMEIRAO - AO VINAGRETE,22.0,1.61,4.31,0.26,3.99
670160201,RADITE - CRU(A),17.0,1.25,3.35,0.2,3.1
670160207,RADITE - REFOGADO(A),52.88,1.61,4.31,3.75,3.99
670160212,RADITE - AO VINAGRETE,22.0,1.61,4.31,0.26,3.99
670170401,BROCOLIS - CRU(A),34.0,2.82,6.64,0.37,2.6
670170402,BROCOLIS - COZIDO(A),35.0,2.38,7.18,0.41,3.3
670170406,BROCOLIS - EMPANADO(A)/A MILANESA,181.23,4.18,15.43,11.48,2.06
670170407,BROCOLIS - REFOGADO(A),60.74,2.38,7.18,3.32,3.3
670170410,BROCOLIS - AO ALHO E OLEO,60.74,2.38,7.18,3.32,3.3
670170412,BROCOLIS - AO VINAGRETE,35.0,2.38,7.18,0.41,3.3
670170499,BROCOLIS,35.0,2.38,7.18,0.41,3.3
670180101,SERRALHA - CRU(A),23.0,2.97,3.75,0.26,2.4
670180102,SERRALHA - COZIDO(A),23.0,2.97,3.75,0.26,2.4
670180107,SERRALHA - REFOGADO(A),45.3,2.97,3.75,2.78,2.4
670190102,CARURU - COZIDO(A),26.0,2.11,4.91,0.36,2.8
670190699,CUXA,26.0,2.11,4.91,0.36,2.8
670190799,VINAGREIRA,26.0,2.11,4.91,0.36,2.8
670191399,CARIRU,26.0,2.11,4.91,0.36,2.8
670200199,RUCULA,25.0,2.58,3.65,0.66,1.6
670210599,JAMBU,32.0,1.9,7.2,0.3,1.3
670220101,LINGUA DE VACA (VERDURA) - CRU(A),30.0,2.45,5.69,0.42,3.6
670230199,ALCACHOFRA,53.0,2.89,11.95,0.34,8.6
670250199,BREDO,26.0,2.11,4.91,0.36,2.8
670260407,SALSAO (AIPO) - REFOGADO(A),18.0,0.83,4.0,0.16,1.6
670280199,ERVA DOCE,31.0,1.24,7.29,0.2,3.1
670300301,FOLHA DE AIPIM - CRU(A),30.0,2.45,5.69,0.42,3.6
670300402,FOLHA DE MACAXEIRA - COZIDO(A),26.0,2.11,4.91,0.36,2.8
670310101,BROTO DE FEIJAO - CRU(A),30.0,3.04,5.94,0.18,1.8
670310102,BROTO DE FEIJAO - COZIDO(A),53.38,2.03,4.19,3.75,0.8
670330602,MORANGA - COZIDO(A),20.0,0.72,4.9,0.07,1.1
670330607,MORANGA - REFOGADO(A),36.39,0.72,4.9,1.92,1.1
670330613,MORANGA - ENSOPADO,36.39,0.72,4.9,1.92,1.1
670330699,MORANGA,20.0,0.72,4.9,0.07,1.1
670370101,ABOBRINHA - CRU(A),16.0,1.21,3.35,0.18,1.1
670370102,ABOBRINHA - COZIDO(A),20.0,0.91,4.31,0.31,1.4
670370103,ABOBRINHA - GRELHADO(A)/BRASA/CHURRASCO,20.0,0.91,4.31,0.31,1.4
670370104,ABOBRINHA - ASSADO(A),20.0,0.91,4.31,0.31,1.4
670370105,ABOBRINHA - FRITO(A),42.3,0.91,4.31,2.83,1.4
670370106,ABOBRINHA - EMPANADO(A)/A MILANESA,160.71,4.35,16.01,8.92,1.56
670370107,ABOBRINHA - REFOGADO(A),42.3,0.91,4.31,2.83,1.4
670370113,ABOBRINHA - ENSOPADO,42.3,0.91,4.31,2.83,1.4
670380501,JERIMUM - CRU(A),20.0,0.72,4.9,0.07,1.1
670380502,JERIMUM - COZIDO(A),20.0,0.72,4.9,0.07,1.1
670390101,ABOBORA - CRU(A),20.0,0.72,4.9,0.07,1.1
670390102,ABOBORA - COZIDO(A),20.0,0.72,4.9,0.07,1.1
670390104,ABOBORA - ASSADO(A),20.0,0.72,4.9,0.07,1.1
670390105,ABOBORA - FRITO(A),36.39,0.72,4.9,1.92,1.1
